scale,unit,var,model,ssp,year,E_annual
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2021,2.005403538708223
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2022,1.3117598066100535
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2023,1.288073618136261
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2024,1.1300302679422614
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2025,1.3649013752613834
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2026,1.0424360615108466
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2027,1.7401629187233183
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2028,0.9167936295121506
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2029,1.6881792512237412
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2030,1.481707193206828
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2031,1.3017246632943489
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2032,1.5147581611715568
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2033,1.6169175452493896
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2034,1.8668616815972587
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2035,2.57206411115824
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2036,1.7307778251770702
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2037,1.1538992829137145
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2038,1.9493976882602877
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2039,1.747943201901188
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2040,1.4338879070427188
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2041,1.2488471773618752
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2042,0.9867958640582232
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2043,1.6786925874010037
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2044,1.5495561378916634
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2045,1.1466268511181503
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2046,1.409897007739502
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2047,1.6410506429396623
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2048,1.7659414548924643
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2049,1.3897251508317028
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2050,0.8894305970299952
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2051,2.175208726917929
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2052,1.9915696670524232
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2053,1.9800719117555456
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2054,1.6249619111461548
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2055,1.7051211733396727
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2056,1.707274463200919
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2057,1.0967964734798907
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2058,1.6442196355656518
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2059,1.642289800312663
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2060,1.427123326629531
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2061,1.2860218985514569
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2062,1.8881711256015952
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2063,1.7529201454484615
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2064,1.738436224023198
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2065,1.1149572389134714
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2066,2.434334816259139
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2067,1.231864627135398
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2068,1.306437524122816
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2069,1.1602372681656776
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2070,1.9704024214351683
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2071,1.3716862697298575
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2072,1.515225384443329
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2073,1.6854571678141732
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2074,1.358664960285852
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2075,1.3222012310315812
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2076,1.378247709590099
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2077,1.4153208605031833
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2078,1.3221809169763006
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2079,1.7189956731060043
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2080,2.1846344485747773
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2081,1.466024742519187
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2082,1.809738558108159
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2083,2.098848193064568
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2084,1.787921262721503
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2085,1.3315456964672383
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2086,1.3461515022242423
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2087,1.891035407398173
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2088,1.0862331647265455
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2089,2.0741463018259774
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2090,1.8461007170859451
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2091,1.2662360086942392
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2092,1.8758811221481972
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2093,1.2643468015518349
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2094,1.9138277774389816
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2095,1.57245007820891
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2096,1.5897576533201447
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2097,2.0852784041276
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2098,1.4732565462041434
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2099,1.750340260425988
corridor,NE_ASIA_LALB,wind,access_cm2,SSP2-4.5,2100,1.360757307981236
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2015,1.2674751660672592
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2016,1.340341682409883
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2017,1.7426209194139664
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2018,1.266926686574307
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2019,1.3532411075221589
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2020,1.697259633940521
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2021,1.134458731996532
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2022,1.3434091047594254
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2023,0.8148373859872553
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2024,1.5732829544760376
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2025,1.6083653279702412
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2026,1.4130863144207635
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2027,1.3628090275660152
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2028,1.7908668007392277
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2029,1.6673979726571089
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2030,1.3920815812459395
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2031,2.051374245840454
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2032,2.167509699961186
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2033,1.5704796148453288
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2034,1.6672964023806238
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2035,1.4546285574987357
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2036,1.650720133260026
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2037,1.857171877221604
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2038,1.9553090783511025
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2039,1.58782781806717
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2040,1.3028216222802895
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2041,1.3784508501430763
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2042,1.26349361122949
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2043,1.0288662725738684
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2044,1.5199991874376415
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2045,0.8638755154690612
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2046,1.701789668271292
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2047,1.0633392244092517
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2048,1.6777987689680494
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2049,1.2217685416538124
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2050,1.8230848924368812
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2051,1.4457513153349255
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2052,1.5789708899585884
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2053,1.8778922136223808
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2054,1.5496373941127934
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2055,1.414041075019667
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2056,1.9815142096814715
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2057,1.215227415848885
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2058,1.235927438194326
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2059,1.555203445263618
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2060,1.1924350458080626
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2061,1.7436569362339798
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2062,1.6591504662073555
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2063,1.3464358989983407
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2064,1.8693196822879496
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2065,1.7436163081234062
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2066,1.3843012980679728
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2067,2.161740508257437
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2068,1.0931602575820976
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2069,1.559124057935517
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2070,0.983748755763994
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2071,0.8725496170799383
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2072,1.6056432445607305
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2073,1.1862798870537392
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2074,1.681252158368166
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2075,1.4086984784771008
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2076,2.0775793771708706
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2077,1.3511284457714725
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2078,1.524874560708371
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2079,1.133707111950614
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2080,1.3772320068253716
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2081,1.455542689987039
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2082,1.3668312105144031
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2083,1.4047981798604974
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2084,1.2938834379505677
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2085,2.0434111361649228
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2086,1.4523533833057205
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2087,1.5175208726916396
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2088,1.4109939667254032
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2089,1.6869197797954674
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2090,1.632051516444049
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2091,1.22570946838105
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2092,1.7662258516665676
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2093,1.1614154833728214
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2094,1.3970178966825486
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2095,1.5253214699248934
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2096,1.6897434334814427
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2097,1.6460682145974936
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2098,1.3911877628128968
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2099,1.133178946512967
corridor,NE_ASIA_LALB,wind,access_cm2,SSP5-8.5,2100,1.366465557519106
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2015,1.8685477481867243
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2016,1.3892172994493115
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2017,1.715623539927025
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2018,1.7537327076602114
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2019,1.0701038048224152
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2020,1.260466816990553
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2021,1.621427265524797
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2022,1.620797529810695
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2023,1.828854084140631
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2024,1.571332805167729
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2025,2.0348182907751835
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2026,1.3207386190503732
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2027,1.5814492047045288
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2028,1.8991204014054968
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2029,1.8734231214574992
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2030,1.4063826761734677
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2031,2.097548093525674
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2032,1.5861823795882488
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2033,1.5771629390373278
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2034,1.414081703130214
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2035,1.331220671582506
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2036,1.4965364535720431
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2037,1.546874682592702
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2038,1.0543197838583076
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2039,1.3979726572814153
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2040,1.51366120218561
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2041,0.967538139638684
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2042,1.3540130416233536
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2043,1.9696304873339372
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2044,1.4111564791677789
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2045,0.8711276332092923
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2046,1.4940987669366554
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2047,1.848944684827188
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2048,1.8206472058014933
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2049,1.2106973815181434
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2050,1.108558311495594
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2051,1.3215714953174458
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2052,1.422268267414034
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2053,2.0149105165862418
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2054,1.4844089625610348
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2055,1.5613789180732298
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2056,2.9133808682224567
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2057,1.5186178316775596
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2058,1.4143660999043273
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2059,1.1725882137849586
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2060,1.098502854124645
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2061,1.577630162309122
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2062,1.167692526458928
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2063,1.9105369004812465
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2064,1.0567168423831024
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2065,1.2698519105367414
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2066,1.7618786438334515
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2067,2.207061165620262
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2068,1.3965303593554792
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2069,1.3627074572895546
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2070,1.4872529303023292
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2071,1.6615678387875072
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2072,1.2081581246062645
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2073,1.3217543218151064
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2074,1.8101448392140569
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2075,1.4318768155685628
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2076,1.2773071688299826
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2077,1.380177544843108
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2078,1.2016373128565965
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2079,1.7068681820949811
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2080,1.6129359904115756
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2081,1.412984744144341
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2082,2.0147683181991667
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2083,1.3967538139637212
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2084,1.6734718751902542
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2085,1.5592459422672895
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2086,1.267597050399026
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2087,1.6451947102197697
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2088,1.1584496312997774
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2089,1.2354399008672732
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2090,1.104556442602489
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2091,1.1697036179331115
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2092,1.3600056879353146
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2093,1.3293111503847903
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2094,1.247750218375951
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2095,1.5583318097790215
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2096,1.2677798768967
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2097,1.7143843825541212
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2098,1.4565380786964912
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2099,1.94943831637088
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP1-2.6,2100,1.3331911349461274
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2015,1.5413492595524962
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2016,1.8588376297558276
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2017,1.5306234383568336
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2018,1.834542019623215
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2019,1.884209884819143
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2020,2.334775631259083
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2021,1.319215064903215
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2022,1.8355983504985125
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2023,1.622057001238972
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2024,1.620614703313042
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2025,1.4598492697095675
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2026,1.1876003006478768
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2027,1.2397464805897704
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2028,1.5597334795943578
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2029,1.062303207589221
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2030,1.3872468360857266
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2031,1.4214557052022734
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2032,1.6045056574641932
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2033,1.7051821155055529
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2034,1.5782192699126654
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2035,1.470229751965193
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2036,1.4794117049584803
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2037,1.5713937473335946
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2038,1.595059621752123
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2039,0.7500355495966835
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2040,1.7736201677939127
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2041,1.1491051658641338
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2042,1.219960590732574
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2043,1.499441363479169
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2044,1.6447681150586329
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2045,0.93787961890822
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2046,0.7905620899099175
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2047,1.738659678631429
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2048,1.1319804172505734
corridor,NE_ASIA_LALB,wind,cmcc_cm2_sr5,SSP2-4.5,2049,1.1823592743817837
